文件夹,文件名,分词内容
1108,9.txt,知识历史的微博视频
1108,9.txt,唉😮‍💨
1108,8.txt,#饶雪漫回应彭高翁青雅分手#
1108,8.txt,饶雪漫回应彭高翁青雅分手，她说“我也特别的祝福高雅CP，也许高雅CP从今起已经不再存在了，但是我觉得这个夏天它带给很多人对于爱的甜蜜的期许是一直都会存在的。”饶雪漫表示，每个人都应该在面对爱情时不伤害自己，这也是彭高和青雅作出分手决定的最大原因之一。她认为
1108,8.txt,...展开
1108,8.txt,舞会转身是她转的、follow卡是她抢的、“我奉陪到底”“不舒服我怎么也不会动”“可我更喜欢你care哎”“不需要买书，我问高哥就行了”这些话是她说的、穿追求者的衣服，给追求者夹面，收追求者的礼物，告白夜给追求者打电话说线下再了解和拥抱牵手但没有礼物没有回应，结
1108,8.txt,翁芈线下大家看看
1108,8.txt,她还能出来回应，看来，翁真的被她签了吧！乐言和妮妮被骂成这样，也不见得她说一句话
1108,8.txt,网暴都有她的功劳
1108,8.txt,致
1108,8.txt,彭高的粉丝们：
1108,8.txt,你们现在摆证据，放翁青雅初中的照片和捕风捉影的黑料，致力于证明她是个“坏女人”。
1108,8.txt,更加说明你家giegie像个小丑🤡，你家哥哥可是在恋爱综艺上当着全国观众的面当众追求跪舔哎～
1108,8.txt,又是放烟花又是各种表白，既然人家不好，彭高不也是巴巴的舔上去了吗？
1108,8.txt,这种历史能留一辈子，洗
1108,8.txt,可真装啊，原来这才是你的风格啊翁青雅，很想当网红吧
1108,8.txt,之前孙乐言被网暴几天
1108,8.txt,多少个黑热搜都发红了
1108,8.txt,也没人出声
1108,8.txt,现在倒好
1108,8.txt,赶紧出来解释
1108,8.txt,真的啧啧啧
1108,8.txt,而且现在还多出来人出来说每个人都被网暴
1108,8.txt,之前孙乐言被网暴没看她们觉得被网暴啊
1108,8.txt,大小姐一点风吹草动赶紧感觉到网络环境不好了？
1108,8.txt,搞不懂为啥大家对这件事这么激动，综艺不都带点戏剧成分吗，真真假假的
1108,8.txt,就算真的谈了
1108,8.txt,节目下分手也挺正常一件事，一个综艺而已骂了几天了，前几天还在喷孙乐言，昨天开始骂翁青雅，明天不知道又骂谁了
1108,8.txt,我觉得孙乐言这种性格挺好的，通过高雅cp明白了普通人的天花板在资本眼里啥都不是，这个节目也很好的告诉了大家这个道理
1108,8.txt,#心动的信号#
1108,8.txt,心动的信号超话
1108,8.txt,热剧抢先看的微博视频
1108,8.txt,看来彭高真的比较单纯，才会觉得wqy是单纯小白花。
1108,8.txt,不像奥斯卡，他在香港多半接触过很多想高攀往上扑的🍵们，所以能一眼鉴🍵。
1108,8.txt,真正有家庭背景的男士还是会看重女生自身的实力的。况且奥斯卡至少有一技之长（钢琴弹得很好）。而wqy据说连学位都没拿到。（她那个学校
1108,8.txt,翁青雅，人怎么可以狠和虚伪成这个样子？第一次想用坏形容一个女生……祝你再也碰不上真挚的感情，祝你的喜欢也被别人践踏
1108,8.txt,我可太有先见之明啦
1108,8.txt,饶雪漫真的三观不正！之前她替wqy说话我还觉得没毛病，因为节目里谁都有了解别人的权利。现在真的很无语！wqy受什么伤害了？自始至终受伤害的只有彭高和一堆CP粉！真是什么话都让饶雪漫说了也很会阴阳怪气！总比假CP赚够流量宣布分手这几句，不知道内涵了多少人
1108,8.txt,这大婶十有八九签了绿茶，节目里就明着夸，然后阴阳怪气乐言，开播前肯定是想撮合她和奥斯卡，谁知道奥斯卡完全看不上她，就算没有乐言，奥斯卡也没看上他，绿茶一直暗搓搓的撩奥斯卡都没成功，笑死，这大婶想捧绿茶，也不看看她长啥样，放娱乐圈简直是普的不能再普，不过演
1108,8.txt,高哥就差没明说后悔来节目了
1108,8.txt,想假装情侣接商务的是哪个？想诈骗粉丝的是哪个？我们粉丝也是有心的。
1108,8.txt,饶雪漫说他们真诚，不想骗粉丝，从他们俩人的小作文就看出来了，只有彭高一人不想配合骗粉丝，很早就开始切割，让朋友取关wqy的ins，不去演唱会。大小姐可是遗憾的很呢，在广州等了两天装深情，毕竟节
1108,8.txt,昨天不是还在说高雅很好吗，怎么翁🍵没跟你说实话啊，私下冷暴力高哥
1108,8.txt,如果不喜欢，没必要这样的其实，感觉彭高的真诚热烈被利用被辜负了
1108,8.txt,#翁青雅好友发声#
1108,8.txt,娱乐小浪花-的微博视频
1108,8.txt,“我真的非常佩服他们的真诚和勇气～”
1108,8.txt,生命诚可贵，爱情价更高。如果谈恋爱都能作为一种剧本，消费观众，那只能是人性的扭曲，道德的沦丧了。
1108,8.txt,下一秒
1108,8.txt,恭喜翁青雅成为我新作品女主角……世界在给你们play吗
1108,8.txt,大小姐饶过打工人OK
1108,8.txt,#彭高翁青雅线下疑似be#
1108,8.txt,翁青雅到底是没喜欢上彭高，最多有好感。她唯一有一些心动的男人是奥斯卡，所以才会在乐言质问她的时候回来哭了。如果心里没有小九九，特别坦然，如果她喜欢的是彭高，她根本就不会哭，只会觉得乐言莫名其妙。也许还会特别有底气的告诉乐言:“你想
1108,8.txt,翁青雅第一装货，这老东西第二，鸭血cp锁死哈🍵
1108,8.txt,她又不是心理学家，本来就不应该坐在这点评，人家演戏假装接受彭高她都看不出来。还引导网bao。哪怕约了一下那人家也能吃醋啊，到时翁不喜欢彭高那被质问的时候哭只能是心虚而不是被误会
1108,8.txt,好赖话都给你一人说完了呗就是，昨天不还说俩人很甜什么什么的。心动的信号下季别请这种喜欢淡淡输出又淡淡阴阳其他女嘉宾的三观不正的作家了
1108,8.txt,其实我挺好奇真的会有人真情实感地去磕恋综cp吗
1108,8.txt,我感觉好像快餐式恋爱
1108,8.txt,莫名其妙关在一起让你们爱上对方
1108,8.txt,难道不是激素作祟吗
1108,8.txt,活力四射Lil
1108,8.txt,2020春夏时尚秀
1108,8.txt,#全球时尚秀场集锦#
1108,8.txt,时尚潮流PLAYERS的微博视频
1108,8.txt,现在知道不应该对女孩子恶意这么大了啊。🐴倪倪乐言的时候某些人可一点没手软啊
1108,8.txt,再说最后一点
1108,8.txt,如果大家觉得接触之后一定就要在一起，
1108,8.txt,那是不是以后看上一个女的砸钱就行了？砸完钱不让睡就网爆！
1108,8.txt,或者说以后女的只能跟男的一见钟情，不允许接触再决定关系，以后男女双方身上安个打分器，互相看对眼的才能说话交流，否则一律判刑
1108,8.txt,真正的cpf都是生气惋惜两个人没有走到一起的，虚假的广场上指着女方狠狠骂的只是把翁青雅当皮套幻想和彭高谈恋爱的哟
1108,8.txt,看完是个人都心疼男方
1108,8.txt,真心被践踏
1108,8.txt,蛮无语的哪来的神经病还安慰起cp粉了
1108,8.txt,搞笑死了
1108,8.txt,鸭血好甜
1108,8.txt,高哥的文字并没有很多，但是你们细品，她真的好让人反胃
1108,8.txt,饶雪漫针对彭高和翁青雅分手一事进行了公开回应。她表示：“我也特别的祝福高雅CP，也许高雅CP从今起已经不再存在了，但是我觉得这个夏天它带给很多人对于爱的甜蜜的期许是一直都会存在的。”
1108,8.txt,人家分个手你又要跳出来回应，两个装货谁也别说谁
1108,8.txt,昨天彭高对粉丝真诚交待直接掀桌Be，断了翁🍵的接广财路，今天疯狂黑他热搜
1108,8.txt,昨天心碎到两点多，相信全网有不少人和我一样。最可笑的是当我面对一地鸡毛再回看让我磕到的点点滴滴，不管是pg自我中心沉浸在自己幻想的感情里不顾wqy心意的操之过急，还是wqy一边安然享受pg追求一边淡淡主动已和sly双向的ask的蜜汁操作，都非常非常地下头。我做不到祝福
1108,8.txt,今天她又来了…她还没完没了
1108,8.txt,真会恶心人
1108,8.txt,昨天不也是她说“高雅很好”最后还放pg唱的歌
1108,8.txt,想维持cp热度给女的维稳呢
1108,8.txt,你那青春疼痛文学现在也不吃香啊
1108,8.txt,你还想捞一笔啊
1108,8.txt,感觉她很喜欢表面人淡如菊小白花
1108,8.txt,被80的208陈都灵
1108,8.txt,被80的大小姐翁青雅
1108,8.txt,实际上却能让不知情看客出头
1108,8.txt,以弱凌强的🍵
1108,8.txt,大妈一天天地写一些狗屁不通的无病呻吟青春伤痛文学还真把自己当大作家啦
1108,8.txt,@饶雪漫
1108,8.txt,原来如此，比电视剧电影还现实
1108,8.txt,小🍄：“那个倪倪
1108,8.txt,那个乐言
1108,8.txt,那个小咪
1108,8.txt,我们青雅。”我只磕鸭血cp！青春疼痛大女主×邪恶蘑菇头作家🎊🫶
1108,8.txt,幸好我会鉴🍵
1108,8.txt,第二期就快速下头了
1108,8.txt,正官旺的男人，执着，你要承诺和责任，就守得住感情
1108,8.txt,偏印旺的女人，洒脱，你要自由和空间，就活得自在
1108,8.txt,如果你和劫财男在一起，感情里真的要多些防备。他对兄弟朋友掏心掏肺😄，对你却斤斤计较😒。说好听是讲义气，说难听点儿，心里那点感情配额早给了朋友，遇到事儿，往往先护别人，再想起你。
1108,8.txt,哈哈哈你女想做假人设炒流量
1108,8.txt,结果被男的把桌板掀了
1108,8.txt,想给女的洗
1108,8.txt,其实女的在家骂你内涵她
1108,8.txt,伤官旺的人，总是心思活络，特别爱表达自我。伤官代表才华和表达欲，伤官旺的人想法多，情绪来得快去得也快，遇到感情问题，更是容易口无遮拦、直接表达。不懂收敛的表达，有时就像一把双刃剑，真心话虽真，却往往戳得人心痛。
1108,8.txt,我并不想恶意揣测他们俩。刚刚看到一个姐妹说的，很符合我的想法，是这么一段话“对于彭高和翁青雅，在彭高今天ins回关孙乐言之前，我感觉还是有机会的，因为翁的字里行间并没有放弃，女追男隔层纱。但是彭高亲手把翁青雅的路给堵死了。散了吧。我是最希望他们有结果的。但
1108,8.txt,🍵姐要出道赶紧去出道
1108,8.txt,别天天闲的
1108,8.txt,一会网爆这个
1108,8.txt,一会玩弄那个感情
1108,8.txt,她早就知道分了
1108,8.txt,我前两天进她这个直播还在放彭高唱歌
1108,8.txt,我服了在这利用谁呢
1108,8.txt,别给🍵洗，自始至终只有彭高一人的真诚
1108,8.txt,别把我踢出群聊，我现实中一个朋友都没有，去超市买东西服务员多跟我说几句话我都能开心一宿，生活中我是父母口中扶不起的阿斗，是同事用来逗闷子的小丑，是异性眼中不折不扣的大傻狗，是你们这个群让我第一次把快乐拥有，求你了别让我回到那个冰冷的现实世界，我真的好害怕
1108,8.txt,身弱的女生，感情里一定要慎重，不要急着为他投入太多。官杀（男友）本就克身，若再遇到食伤（情绪波动、妥协付出）来泄身，耗损交加，最后可能只剩下满满的委屈和心累
1108,8.txt,粉丝就这个雌竞味儿冲。。
1108,8.txt,装货。装完了吗你俩
1108,8.txt,日支是午的女生，在感情里容易冲动，喜欢也热烈、不喜欢也果断。午为火，热情又容易“燃烧殆尽”，所以日支午的人恋爱大多来得快，去得也快，爱时义无反顾，转身就彻底放手。
1108,8.txt,这是who和who啊
1108,8.txt,这两啥时候在一起过一样……
1108,8.txt,神经病
1108,8.txt,不会回应其实可以不用回应的
1108,8.txt,安安静静的不行吗
1108,8.txt,为什么是她回应？
1108,8.txt,虽然没看过完整的综艺，虽然乐言找青雅对线有点欠妥当以外，我还是更吃乐言的人设和颜值，毕竟实打实高考六百多分考进中传，我真的是一个妥妥的慕强p，尤其喜欢强的女性
1108,8.txt,这b在回应啥呢
1108,8.txt,今年开始多了一些平时不咋上网的来追星，多了好多娇妻和大婆，好久没看到那么爱男厌女的群体了，看个恋综也能爱上男嘉宾，女嘉宾一个个拉出来审判，恨不得自己去追彭高，看见这帮封建余孽就烦。还有好几个Sb男的看这个恋综，说要追杀翁清雅，然后一群娇妻在下面附和。这个简
1108,8.txt,这到底是在干嘛这个恋综
1108,8.txt,什么情况啊
1108,8.txt,其实我感觉彭高下头原因很简单…
1108,8.txt,看他之前觉得对方有的优点就行，
1108,8.txt,从8~11月一件件事累积起来发现这些都是完全相反的
1108,8.txt,大概也是自己那么否定这一切的原因…
1108,8.txt,[淡淡的]
1108,8.txt,我疼我高子！
1108,8.txt,||高雅cp||彭高||翁青雅||心动的信号
1108,8.txt,不想再看见关于高雅的任何东西了，看见彭高就像胖猫一样，招人烦，我也不喜欢翁。能不能别占热搜了
1108,8.txt,彭高下桌了
1108,8.txt,不对
1108,8.txt,就没上过桌
1108,8.txt,饶雪漫才是真上桌
1108,8.txt,鸭血cp宇宙最甜呀
1108,8.txt,[开摆]
1108,8.txt,再说一遍，这可不是什么西瓜，这种水果叫做蓝莓，俗称苹果。生长在撒哈拉沙漠的雨林地带。因外形酷似企鹅，所以我们又喜欢叫他北极熊。
1108,8.txt,#拒绝日本人入住酒店公示不接日籍游客#
1108,8.txt,朱迪影湘馆的微博视频
1108,8.txt,#饒雪漫回應彭高翁青雅分手#
1108,8.txt,我不懂的是，为什么饶出来回应为这一段关系说话？和她有什么关系吗？
1108,8.txt,或许我还带着一些滤镜看饶的，毕竟读书懵懂的时期有看她写的小说吧
1108,8.txt,这咋了啊咋全是他们我也不认识啊来个人给我讲解一下好吗我真没看明白什么玩意
1108,8.txt,这几个不要脸的件货能不能别再带lyf出场了🙄🙄🙄
1108,5.txt,特意赶在明天之前买黑热搜，怕永夜星河成绩太好是吧，也真的是挺幽默有些人，剧还没播出来就开始唱衰，之前大量通稿说说剧本低幼，结果拍出来挨个打脸。互联网舆论发酵这么快，短短十几分钟就联动上黑热搜，别被有心之人当枪使。
1108,5.txt,#永夜星河男三
1108,5.txt,加戏#
1108,5.txt,看看女三的回应，能把人笑亖，很博好感，有时候明星本人调侃自己会赢得路人缘
1108,5.txt,哈哈哈哈哈哈哈大半夜给我笑傻了
1108,5.txt,永夜星河整个组真的都很想进步
1108,5.txt,全员精神状态可查，有嘴
1108,5.txt,这戏里戏外追剧体验真的可以哈哈哈
1108,5.txt,看不得人家剧火买个男三上来膈应我们这帮看剧的呗
1108,5.txt,都是千年老狐狸在这给我玩什么聊斋
1108,5.txt,#费启鸣回应不是永夜星河男三#
1108,5.txt,坏消息：慕声情敌来了
1108,5.txt,好消息：是位傻乐呵侯爷
1108,5.txt,香德梅的微博视频
1108,5.txt,建议以后取消预告，提前唱衰真的受不了了，，。。怎么这么多人没脑子啊啊啊啊小虐怡情大虐伤身，凌妙妙最终是和子期在一起的，中间慕声吃醋不是很爽吗，相比一直的甜甜甜，更喜欢这种有点小波折的情节，现在差一个人推动情节，改了女主喜欢柳拂衣的设定之后，让慕声吃醋这个角色谁
1108,5.txt,...展开
1108,5.txt,加不加戏另说，我愿意嫁给子期这句话你要敢抢还是该骂
1108,5.txt,笑死我了，端阳和赵若失都好有意思哈哈哈
1108,5.txt,#永夜星河#
1108,5.txt,我觉得
1108,5.txt,fqm演这种不太聪明的角色意外的不错啊，而且他的出现也是为了让男主意识到自己对女主的感情啊，怎么算加戏呢
1108,5.txt,……看了广场还是得夸一下虞书欣粉丝，今天刚知道🐧热度怎么做就一股冲劲立马实践了
1108,5.txt,在此之前，开播前粉丝自己做剪辑剧宣、开播后无数云包场、团结统一安利剧情，每个角色的梗都玩，而且为了不影响路人观感，只把弹幕数据放在片头片尾做
1108,5.txt,有人挑拨离间男女主粉丝的时候也是一致对
1108,5.txt,坏消息：凌妙妙确实要嫁人了。
1108,5.txt,好消息：嫁的是慕子期！
1108,5.txt,我确定以及肯定，请看vcr！
1108,5.txt,我滴个亲娘嘞
1108,5.txt,剧版删了凌妙妙喜欢柳拂衣的雌竞，如果没有第三个人来刺激催化，难道慕声是直接莫名其妙地爆炸然后强制爱？逻辑在哪？
1108,5.txt,[淡淡的]
1108,5.txt,正片都还没播这是在审判什么？审判你的凭空想像吗？
1108,5.txt,要不在弹幕吵吧，我支持，这样离热度上三万更进一步了😋👉
1108,5.txt,好有意思一人
1108,5.txt,拿着不知道哪里来的假剧本唱衰，别人劝你改下就说被剧粉骂，大姐你都上热门了还说私人博，传播不实信息好有脸
1108,5.txt,“放心
1108,5.txt,不会
1108,5.txt,我是什么东西啊，还加戏呢”
1108,5.txt,“不是男三
1108,5.txt,真的不是！！！买加戏
1108,5.txt,信我”
1108,5.txt,这是什么活人剧组啊……
1108,5.txt,经典名场面你改给男配
1108,5.txt,永夜星河你不要命了？
1108,5.txt,又让我回到了追度华年的时候被男二追着喂💩的感觉
1108,5.txt,人家正主已经澄清了，好了不要发癫了，明天继续来看就对了
1108,5.txt,演员都出口否认了，说剧情后面有反转，你们还要因为预告造谣踩剧吗？半夜黑热搜第一，真有钱啊
1108,5.txt,比起有些人的乱七八糟的揣测我还不如信这个实在
1108,5.txt,我建议先别生气，不要太相信不知真假的剧本和预告，被15集的预告骗了三次还没被骗够吗？
1108,5.txt,先耐心看看再说
1108,5.txt,星宝放出《永夜星河》未播片段，证实“我喜欢子期我愿意嫁给子期”男主经典桥段并没有加给男三赵若失。
1108,5.txt,饰演男三的费启鸣紧急发文称“自己绝不是男三”……但是从剧情看你怎么看就是横在男女主面前的男小三啊！
1108,5.txt,若你赵若失不是男三，谁是男三？
1108,5.txt,Ps：整件事起因有称自己是书粉的网
1108,5.txt,#我喜欢子期我要嫁给子期#
1108,5.txt,没加戏没加戏没加戏
1108,5.txt,快来看快来看快来看！！！
1108,5.txt,@别叫了再叫揪你猫耳朵
1108,5.txt,@请昂哼口冰
1108,5.txt,@在綦江的夏天诞生
1108,5.txt,@家有小懒-
1108,5.txt,虞书欣丁禹兮的永夜星河今天周末双更热度居然比昨天低这么多？谁的问题呢，看过剧本的很多人就说这部中后期改编的不好，剧粉来说说
1108,5.txt,传下去
1108,5.txt,疑似子期第二人格点赞小侯爷！
1108,5.txt,卧槽我爽翻了
1108,5.txt,活人剧组是这样的
1108,5.txt,建议还有疑问的去看王一栩微博哈
1108,5.txt,我看谁在唱衰试试呢
1108,5.txt,感觉男三女三这俩人都是正常戏份啊
1108,5.txt,主要作用都是给两对cp助攻的
1108,5.txt,根本算不上加戏
1108,5.txt,而且演员也都出来护剧了
1108,5.txt,妈呀这个热搜意味不要太明显，真好奇的话欢迎大家明天来永夜星河审判到底有没有改哈
1108,5.txt,这个不是合理改编吗？因为有那个镯子存在，所以男三要把家传镯子赠给妙妙我觉得还是很合理的，毕竟男三也不知道那个镯子有这样的能量。
1108,5.txt,另外，那个目前只出场一次的神秘雕像想要发动阴谋，必然是要借这只镯子为重要道具的——阴差阳错让妙妙戴上了——妙妙也成了主角团参与进兴善
1108,5.txt,贷款骂人是什么意思
1108,5.txt,这么晚了上热搜什么成分
1108,5.txt,不要眼红我们永夜星河了😭😭😭
1108,5.txt,为什么一夜之间突然这么多唱衰的………yxh也有？不是预告内容吗？还是我没看到的一集戏份很多？
1108,5.txt,到底谁在替永夜星河贷款低迷想赶走路人
1108,5.txt,们孤永者可是有眼睛的
1108,5.txt,此剧是群众严选
1108,5.txt,永夜星河你是真火了，都有黑热搜了🙀，你要谨言慎行，不然别人以为你是多坏的一个小女孩儿，狠狠加更，谢谢
1108,5.txt,@永夜星河官微
1108,5.txt,有些人想蹭就直接说
1108,5.txt,在那演上了
1108,5.txt,王一栩没喊你当永夜星河群演
1108,5.txt,你是不是难受
1108,5.txt,说没素质到底谁没素质
1108,5.txt,王一栩给你告了你就老实了
1108,5.txt,没有人觉得后面剧情越来越癫
1108,5.txt,慕声人设都ooc了吗…编剧我真服了
1108,5.txt,好的剧组是每个人心往一处想、劲往一处使呀
1108,5.txt,每个配角都出彩，也不加戏抢戏的哈
1108,5.txt,[毕业快乐]
1108,5.txt,还没播之前就有人说前六集好看后面一坨狗屎，那看到现在不是每集都很好看吗？为什么要为网传的剧本发愁贷款骂人，，，看到预告就开骂，前几次没被预告骗到过吗。？能不能等剧播了再来审判，，，，讨论剧情自由但是有些人是在暗戳戳踩剧哦
1108,5.txt,还没播呢
1108,5.txt,大哥了
1108,5.txt,怎么这么喜欢提前贷款啊
1108,5.txt,服了
1108,5.txt,一个个是综艺看的太顺心了
1108,5.txt,还是工作太轻松了
1108,5.txt,天天给自己找麻烦呢
1108,5.txt,谁急了我不说，但是我知道凌晨还在安抚情绪的官方一定是好官方，努力拥护你上3w
1108,5.txt,？？？播都还没播
1108,5.txt,谁在这带节奏啊
1108,5.txt,接着看就不好了吗
1108,5.txt,导演和编剧又不是摆设
1108,5.txt,？这是什么流程？还没播呢就拿着网传的所谓定稿剧本来黑了？不知道哈这个节奏永夜星河破3就在不远的明天咯😉
1108,5.txt,斯多普！没必要贷款焦虑
1108,5.txt,[开摆]
1108,5.txt,剧版毕竟已经大改了，男三的出现是为了推动后面强制爱剧情，原著里面前期妙妙一直强调自己喜欢的是柳大哥，所以慕声看不出来妙妙喜欢自己，剧里不想走雌竟路线，所以妙妙主动撺掇柳拂衣和慕瑶，对柳大哥爱慕这条线已经没了，只能发展男三来推进
1108,5.txt,我真服了。。。。每次都这样啥玩意啥剧情都不知道就开始贷款骂。。。。半个讨论的人都没有就上热搜。。。。怎么阴兵过境了是吧🤣🤣这辈子忘不了苍兰诀全网给王一栩道歉的时候哈🤣🤣等看热闹的开香槟发现喝的是王一栩的尿的时候就老实了
1108,5.txt,人演员都辟谣了，还在这里说呢，到底是谁这么想把这部剧拉下去啊
1108,5.txt,为啥我蹭不上
1108,5.txt,居心叵测带节奏的gun
1108,5.txt,带节奏的是看过后面的正片还是什么？一个预告直接定义一整集
1108,5.txt,还不如明天来腾讯看正片
1108,5.txt,我爱永夜星河
1108,5.txt,也爱每一个角色
1108,5.txt,不管是什么样子都爱
1108,5.txt,我相信每个角色都有他存在的意义
1108,5.txt,不管骂哪个角色我都会怼回去的
1108,5.txt,更何况是莫名其妙空穴来风的造谣！相信满天飞的n版剧本的人长脑子吗
1108,5.txt,玻璃心吗
1108,5.txt,是真的吗你就信
1108,5.txt,别人随便说一句就信了就破防了就开始一哭二闹三上吊
1108,5.txt,别老是贷款焦虑行
1108,5.txt,演员都亲自出来说没加戏了，剧情还没播呢唱衰的一律看作黑粉，到底是什么剧情请来腾讯看永夜星河
1108,5.txt,永夜星河男三加戏？不是昨天才出来嘛
1108,5.txt,你们从哪能看到那么多
1108,5.txt,小胖子你还在耗子上就管管自己的嘿ct吧
1108,5.txt,吓得小侯爷半夜出现了
1108,5.txt,明天记得好好来看虞书欣凌妙妙就知道啦
1108,5.txt,有些人不要带节奏，这个男三目前还挺好的，他第几集才出来啊？他才几分钟戏份阿？这个剧情我作为没有看原著的人真的觉得很合理，能不能看看明天的剧情在说话，谁在这个关键点买了这么大一个黑热搜？虞书欣演的很好，丁禹兮演的也很好，今天男二女二亲的时候我发出了嚎叫，永夜星河
1108,5.txt,不是男三
1108,5.txt,真的不是！！！没加戏，信我，继续观看惊喜不断，转发这条微博，送100位网友开心果！
1108,5.txt,厕品成这样。。居然还捂嘴，原著这一段成高光完全是感情和剧情缺一不可。那个电闪雷鸣的雨夜，他抱着新娘说生生世世纠缠不休。
1108,5.txt,改成这样真的膈应人，把原著的冲突剧情改没了，加了一坨合成史到底想干啥，改编不是把别人做的蛋糕融化了再加热成一坨泥巴。。
1108,5.txt,急得本人大晚上带词条澄清哈哈哈哈哈哈哈
1108,5.txt,有这样快的辟谣速度干什么都会成功了
1108,5.txt,少唱衰了
1108,5.txt,不如一起来看永夜星河
1108,5.txt,看到这张图我又好起来了
1108,5.txt,个头啊！
1108,5.txt,听yxh乱说还信的、贷款嘲剧的，我以后要向你们推销保健品
1108,5.txt,[好运连连]
1108,5.txt,全体成员！都火速给我去看
1108,5.txt,@星宝x-x
1108,5.txt,发的最新视频！没有了王一栩还有谁帮我守护我的豹豹猫猫
1108,5.txt,们不安好心的真是碰上硬茬了
1108,5.txt,虽然没看剧，但是看了一下广场，感觉是有人在刻意抹黑吧
1108,5.txt,咱们永远星河是真火啊，这都2点多了还有这么多活人
1108,5.txt,有些人可真是…路人耗真好用啊，没确定的事情就开带节奏还拉嘿，谁还不是追剧路人呢
1108,5.txt,已经把人逼到这个地步了
1108,5.txt,我们有救啦
1108,5.txt,噢厚
1108,5.txt,是谁看不惯星子的好氛围要来破坏呢
1108,5.txt,小侯爷完全正常剧情只要看剧的没人觉得有问题
1108,5.txt,我也没看到有人在讨论小侯爷加戏
1108,5.txt,是谁把这个热搜推上来了呢
1108,5.txt,真是其心可诛啊
1108,5.txt,真的是太惨了，演技颜值特效没得黑，硬扯个还没出的剧情来黑，配角也是惨，瞧把人吓的。还有所谓的书粉，你不书粉吗？天天守着剧看？还非得按你要的演？我们剧粉看得很开心啊。还尊重书粉，那我们这些精心呵护剧的人更得放在心尖儿了，我们的意愿才第一。
1108,5.txt,豆瓣专组开始捂嘴了…从头到尾都知道有“我喜欢慕声”这句话啊！气的一直都是
1108,5.txt,把慕声以为妙妙不爱他、强制她写；改成了男三让她写，她写出来的是自己的心意………这怎么不是味道大变啊？我都算不上原著粉，之前的改编也都觉得挺好的。这一动机一改就是罪该万死啊！
1108,5.txt,还捂
1108,5.txt,星仔应该懂各位系统大人的诉求吧！是的，说的就是某男三，别加戏阿，别加戏阿，别加戏。只想看妙妙子期
1108,5.txt,少带节奏了
1108,5.txt,来腾讯看正片！大家补药放过这个开心果啊！！
1108,5.txt,啊啊啊大家明天来看剧！一起来审判呀！相信永夜星河不会让大家失望的
1108,43.txt,#凌妙妙cos向佐#
1108,43.txt,哈哈哈哈哈哈哈，看到这里一整个笑不活了，没想到向佐的风刮到了虞书欣身上！
1108,43.txt,虞书欣在《永夜星河》中饰演的凌妙妙这一整套动作简直像极了向佐啊，哈哈哈哈哈，摸鼻子托脸这套动作好像，傻傻分不清。
1108,43.txt,向佐的风来回刮，刮到虞书欣身上模仿的惟妙惟肖，果然是我今日份的快乐泉源了！
1108,43.txt,...展开
1108,43.txt,凌妙妙（武器版）：向佐你看我cos的怎么样
1108,43.txt,虞书欣可太可爱了
1108,43.txt,密码的这战报看得我乳腺通畅
1108,43.txt,这么可爱啊，真被可爱到了，果然做事还是要看脸的哈
1108,43.txt,，向佐做出来我笑死。大家都来学一下，到时候又成一门学问了。
1108,43.txt,哈哈哈笑死我了妙妙好可爱啊
1108,43.txt,我不愿成为高贵的玫瑰，不愿成为明媚的桃花，我只愿成为，雨中小巷里的丁香。不愿成为热烈的太阳，不愿成为闪耀的星星，我只愿成为，永远不落的月亮
1108,43.txt,晚安💤
1108,43.txt,#凌妙妙不属于这个世界的证据#
1108,43.txt,#虞书欣说邓超红发魔男#
1108,43.txt,哈哈哈哈哈
1108,43.txt,凌妙妙~
1108,43.txt,哈哈哈哈哈哈哈哈哈好可爱呀宝宝
1108,43.txt,哈哈哈哈
1108,43.txt,妙妙，妙妙，妙妙，我可爱的妙妙呀~太可爱了吧
1108,43.txt,哈哈哈我们妙妙就是这样，一秒钟无数个小动作，太可爱了
1108,43.txt,虞书欣超话
1108,43.txt,我就问！什么时候实现一户一妙
1108,43.txt,尊嘟被可爱鼠啦
1108,43.txt,（尖叫！）
1108,43.txt,哈哈哈哈
1108,43.txt,好搞笑
1108,43.txt,太可爱了
1108,43.txt,#虞书欣模仿向佐vs凌妙妙模仿向佐#
1108,43.txt,#虞书欣凌妙妙攻略手册#
1108,43.txt,若君一生，我不能伴，只愿来世，倾尽所有。换得与君相识红尘。
1108,43.txt,@虞书欣Esther
1108,43.txt,不是你们永丝也太有梗了吧啊啊
1108,43.txt,#永夜星河#
1108,43.txt,妙妙活生生一只蓝金渐层
1108,43.txt,星星因你而闪耀，冬日因你而温暖.
1108,43.txt,救命
1108,43.txt,太有梗啦哈哈哈哈哈
1108,43.txt,“你的星光
1108,43.txt,是秋天里的温柔坠落”
1108,43.txt,哈哈哈哈哈哈哈，有毒啊
1108,43.txt,论这一晚上我都存了些啥表情包：
1108,43.txt,凌妙妙成功把我攻略了哈
1108,43.txt,哈哈哈哈哈哈哈哈哈我的天才反应过来
1108,43.txt,虽然但是
1108,43.txt,cos在哪
